1.635	2.642
1.599	2.743
1.624	2.95
2	2.425
2	2.425
2	2.426
2	2.419
1.631	2.944
2	2.422
2	2.42
2	2.42
2	2.39
1.635	2.232
2	2.415
1.829	2.056
2	2.356
2	2.414
2	2.357
2	2.407
1.459	2.591
2	2.425
1.83	2.762
2	2.428
2	2.428
1.827	2.776
2	2.415
1.629	2.951
2	2.414
2	2.419
2	2.425
1.621	2.257
2	2.417
2	2.33
1.813	1.993
2	2.405
2	2.434
2	2.428
1.629	2.944
1.497	2.236
2	2.435
1.629	2.951
2	2.427
1.614	2.953
1.622	2.249
1.619	2.951
